12.915,0.19154,0.17925,0.10031,0.07772
13.53,0.16769,0.15657,0.087016,0.067472
14.175,0.1468,0.13675,0.075472,0.058564
14.85,0.12843,0.11935,0.065333,0.050716
15.557,0.11237,0.10417,0.056556,0.043921
16.298,0.098307,0.090921,0.048958,0.038036
17.074,0.086007,0.079355,0.042382,0.032939
17.886,0.075242,0.069256,0.036679,0.028517
18.738,0.065799,0.060412,0.031688,0.02464
19.63,0.057542,0.052697,0.027375,0.02129
20.565,0.05032,0.045968,0.02365,0.018396
21.544,0.044005,0.040098,0.020432,0.015895
22.57,0.03848,0.034975,0.017645,0.013729
23.645,0.033643,0.030496,0.015214,0.011838
24.771,0.029414,0.026591,0.013118,0.010207
25.95,0.025716,0.023186,0.011311,0.008801
27.186,0.022483,0.020217,0.0097525,0.0075887
28.48,0.019656,0.017627,0.0084054,0.0065406
29.836,0.017183,0.015365,0.0072334,0.0056288
31.257,0.015021,0.013393,0.0062249,0.0048441
32.745,0.013131,0.011675,0.0053571,0.0041688
34.305,0.011479,0.010177,0.0046103,0.0035877
35.938,0.010034,0.0088704,0.0039655,0.0030861
37.649,0.0087702,0.0077302,0.0034062,0.002651
39.442,0.0076656,0.0067366,0.0029257,0.0022773
41.32,0.0067001,0.0058707,0.0025131,0.0019562
43.288,0.0058562,0.0051161,0.0021587,0.0016805
45.349,0.0051182,0.0044579,0.001853,0.0014428
47.508,0.0044724,0.0038834,0.0015886,0.0012371
49.77,0.0039081,0.003383,0.0013619,0.0010608
52.14,0.003415,0.002947,0.0011675,0.00090967
54.623,0.0029841,0.0025673,0.0010009,0.00078005
57.224,0.0026073,0.0022359,0.00085748,0.00066844
59.948,0.0022775,0.0019467,0.00073366,0.00057215
62.803,0.0019895,0.0016948,0.00062773,0.00048973
65.793,0.0017378,0.0014756,0.0005371,0.00041919
68.926,0.001518,0.0012847,0.00045955,0.00035881
72.208,0.0013259,0.0011182,0.00039287,0.00030689
75.646,0.0011581,0.00097303,0.00033549,0.00026219
79.248,0.0010114,0.00084668,0.00028649,0.00022401
83.022,0.00088337,0.00073674,0.00024464,0.00019139
86.975,0.00077152,0.00064108,0.00020891,0.00016352
91.116,0.00067376,0.00055766,0.00017824,0.00013958
95.455,0.00058832,0.00048494,0.00015192,0.00011903
100.0,0.00051372,0.00042169,0.00012949,0.00010151
1.0,219.24,212.05,133.4,95.308
1.0476,193.8,187.72,118.35,84.568
1.0975,171.32,166.18,104.99,75.039
1.1498,151.39,146.99,93.041,66.526
1.2045,133.74,129.92,82.367,58.933
1.2619,118.14,114.83,72.917,52.207
1.3219,104.36,101.49,64.551,46.248
1.3849,92.194,89.707,57.145,40.969
1.4508,81.363,79.236,50.531,36.261
1.5199,71.753,69.953,44.645,32.073
1.5923,63.278,61.757,39.445,28.369
1.6681,55.804,54.521,34.85,25.092
1.7475,49.212,48.133,30.791,22.194
1.8307,43.441,42.49,27.17,19.611
1.9179,38.37,37.508,23.957,17.318
2.0092,33.891,33.109,21.124,15.294
2.1049,29.934,29.227,18.626,13.506
2.2051,26.44,25.799,16.424,11.927
2.3101,23.322,22.747,14.462,10.521
2.4201,20.558,20.044,12.727,9.2751
2.5354,18.122,17.663,11.2,8.177
2.6561,15.975,15.564,9.8562,7.2089
2.7826,14.082,13.715,8.6736,6.3553
2.9151,12.381,12.064,7.6219,5.5954
3.0539,10.875,10.606,6.694,4.9239
3.1993,9.5516,9.3231,5.8791,4.3329
3.3516,8.3894,8.1956,5.1633,3.8128
3.5112,7.3686,7.2045,4.5348,3.3551
3.6784,6.48,6.3315,3.9761,2.9477
3.8535,5.7005,5.5638,3.4847,2.5885
4.037,5.0147,4.8891,3.054,2.2731
4.2292,4.4114,4.2962,2.6765,1.9961
4.4306,3.8807,3.7752,2.3457,1.7529
4.6416,3.4103,3.3134,2.052,1.5365
4.8626,2.9964,2.9074,1.7944,1.3463
5.0941,2.6326,2.5511,1.5691,1.1797
5.3367,2.313,2.2384,1.3721,1.0336
5.5908,2.0322,1.9641,1.1999,0.90565
5.857,1.7837,1.7213,1.0472,0.79197
6.1359,1.5654,1.5083,0.9138,0.69235
6.4281,1.3739,1.3216,0.79735,0.60526
6.7342,1.2057,1.158,0.69575,0.52912
7.0548,1.0581,1.0147,0.60709,0.46255
7.3907,0.92781,0.888,0.52865,0.40345
7.7426,0.81346,0.77706,0.46027,0.35184
8.1113,0.7132,0.67998,0.40074,0.30682
8.4975,0.62529,0.59502,0.34891,0.26757
8.9022,0.54821,0.52068,0.30378,0.23333
9.326,0.48022,0.45509,0.2639,0.20295
9.7701,0.42065,0.39775,0.22924,0.17652
10.235,0.36847,0.34763,0.19914,0.15352
10.723,0.32276,0.30383,0.17299,0.13352
11.233,0.28271,0.26554,0.15026,0.11612
11.768,0.24744,0.23185,0.13024,0.10073
12.328,0.21657,0.20244,0.11289,0.087378
12.915,0.18955,0.17675,0.097847,0.075795
13.53,0.16589,0.15433,0.08481,0.065748
14.175,0.14519,0.13474,0.073499,0.057021
14.85,0.12699,0.11756,0.06357,0.049339
15.557,0.11107,0.10256,0.054983,0.042691
16.298,0.097152,0.089483,0.047556,0.036939
17.074,0.084974,0.07807,0.041133,0.031962
17.886,0.074318,0.068109,0.035568,0.027648
18.738,0.064976,0.05939,0.0307,0.023868
19.63,0.056808,0.051788,0.026498,0.020604
20.565,0.049667,0.045158,0.022872,0.017787
21.544,0.043423,0.039377,0.019742,0.015355
22.57,0.037962,0.034334,0.017034,0.013251
23.645,0.033183,0.029928,0.014674,0.011415
24.771,0.029006,0.026087,0.012641,0.0098338
25.95,0.025354,0.02274,0.010889,0.0084715
27.186,0.022162,0.019821,0.0093805,0.007298
28.48,0.019371,0.017277,0.0080773,0.0062843
29.836,0.016931,0.015056,0.0069447,0.0054032
31.257,0.014798,0.01312,0.005971,0.0046457
32.745,0.012934,0.011434,0.0051339,0.0039944
34.305,0.011304,0.0099637,0.0044141,0.0034345
35.938,0.0098797,0.0086823,0.0037933,0.0029516
37.649,0.008634,0.0075646,0.0032553,0.0025331
39.442,0.0075455,0.0065908,0.0027936,0.002174
41.32,0.0065941,0.0057423,0.0023974,0.0018659
43.288,0.0057627,0.005003,0.0020574,0.0016014
45.349,0.0050357,0.0043585,0.0017646,0.0013736
47.508,0.0043998,0.0037961,0.0015114,0.0011768
49.77,0.0038442,0.0033063,0.0012946,0.0010082
52.14,0.0033587,0.0028797,0.0011089,0.0008638
54.623,0.0029346,0.0025082,0.0009498,0.00074006
57.224,0.0025636,0.0021841,0.00081297,0.00063363
59.948,0.0022391,0.0019013,0.000695,0.00054191
62.803,0.0019557,0.0016551,0.00059416,0.00046346
65.793,0.0017082,0.0014408,0.00050796,0.00039638
68.926,0.0014919,0.0012542,0.00043426,0.00033901
72.208,0.001303,0.0010915,0.00037096,0.00028972
75.646,0.0011379,0.00094971,0.00031653,0.00024734
79.248,0.00099377,0.0008263,0.0002701,0.00021116
83.022,0.00086786,0.00071893,0.00023047,0.00018028
86.975,0.00075791,0.00062551,0.00019666,0.00015391
91.116,0.00066182,0.00054407,0.00016767,0.00013129
95.455,0.00057786,0.00047309,0.00014282,0.00011188
100.0,0.00050455,0.00041136,0.00012165,9.5349e-5
1.0,219.02,211.76,133.1,95.079
1.0476,193.61,187.45,118.07,84.359
1.0975,171.14,165.93,104.74,74.846
1.1498,151.23,146.76,92.804,66.349
1.2045,133.58,129.71,82.147,58.769
1.2619,118.0,114.64,72.714,52.056
1.3219,104.23,101.32,64.364,46.109
1.3849,92.074,89.544,56.972,40.841
1.4508,81.252,79.085,50.371,36.142
1.5199,71.65,69.812,44.497,31.963
1.5923,63.182,61.626,39.307,28.266
1.6681,55.715,54.4,34.723,24.997
1.7475,49.13,48.021,30.673,22.106
1.8307,43.365,42.387,27.061,19.529
1.9179,38.299,37.411,23.856,17.242
2.0092,33.825,33.02,21.03,15.223
2.1049,29.873,29.144,18.539,13.44
2.2051,26.383,25.722,16.343,11.866
2.3101,23.268,22.675,14.387,10.464
2.4201,20.508,19.978,12.657,9.2226
2.5354,18.076,17.601,11.135,8.1282
2.6561,15.931,15.507,9.796,7.1637
2.7826,14.041,13.662,8.618,6.3135
2.9151,12.343,12.015,7.5702,5.5565
3.0539,10.839,10.559,6.646,4.8877
3.1993,9.5187,9.2801,5.8347,4.2993
3.3516,8.359,8.1558,5.1223,3.7818
3.5112,7.3404,7.1678,4.497,3.3265
3.6784,6.4538,6.2974,3.9412,2.9212
3.8535,5.6762,5.5323,3.4524,2.564
4.037,4.9923,4.8601,3.0242,2.2505
4.2292,4.3907,4.2695,2.6491,1.9753
4.4306,3.8616,3.7507,2.3206,1.7338
4.6416,3.3928,3.2908,2.0289,1.5189
4.8626,2.9802,2.8866,1.7732,1.3301
5.0941,2.6178,2.532,1.5497,1.1648
5.3367,2.2994,2.221,1.3544,1.02
5.5908,2.0197,1.9482,1.1837,0.89322
5.857,1.7723,1.7068,1.0325,0.7806
6.1359,1.555,1.495,0.90032,0.68197
6.4281,1.3644,1.3095,0.78508,0.5958
6.7342,1.1971,1.147,0.6846,0.52051
7.0548,1.0503,1.0047,0.59698,0.45474
7.3907,0.92063,0.87891,0.51948,0.39635
7.7426,0.80694,0.76881,0.45196,0.3454
8.1113,0.70729,0.6725,0.39322,0.301
8.4975,0.61993,0.58825,0.34212,0.2623
8.9022,0.54336,0.51456,0.29766,0.22857
9.326,0.47584,0.44956,0.25838,0.19866
9.7701,0.41669,0.39277,0.22427,0.17265
10.235,0.36489,0.34314,0.19467,0.15004
10.723,0.31953,0.29979,0.16898,0.1304
11.233,0.2798,0.2619,0.14666,0.11332
11.768,0.24483,0.22858,0.12702,0.098214
12.328,0.21422,0.19951,0.11,0.085125
12.915,0.18744,0.17413,0.095265,0.07378
13.53,0.16401,0.15198,0.082504,0.063947
14.175,0.1435,0.13263,0.071441,0.055414
14.85,0.12548,0.11568,0.061736,0.047906
15.557,0.10973,0.10089,0.05335,0.041416
16.298,0.095948,0.087987,0.046104,0.035805
17.074,0.0839,0.076736,0.039842,0.030954
17.886,0.07336,0.06692,0.034422,0.026752
18.738,0.064124,0.058334,0.029684,0.023074
19.63,0.05605,0.050849,0.025599,0.019901
20.565,0.048993,0.044325,0.022076,0.017165
21.544,0.042824,0.038638,0.019038,0.014805
22.57,0.037431,0.033678,0.016412,0.012765
23.645,0.032712,0.029347,0.014125,0.010986
24.771,0.028588,0.025573,0.012157,0.0094559
25.95,0.024984,0.022285,0.010463,0.0081386
27.186,0.021834,0.019419,0.009005,0.0070049
28.48,0.019081,0.016921,0.007747,0.0060264
29.836,0.016675,0.014742,0.0066548,0.0051769
31.257,0.014572,0.012844,0.0057165,0.0044471
32.745,0.012734,0.01119,0.0049106,0.0038202
34.305,0.011128,0.0097489,0.0042184,0.0032817
35.938,0.0097239,0.0084932,0.0036219,0.0028177
37.649,0.0084968,0.0073983,0.0031054,0.0024162
39.442,0.0074245,0.0064446,0.0026626,0.0020718
41.32,0.0064875,0.0056138,0.002283,0.0017766
43.288,0.0056688,0.0048901,0.0019575,0.0015234
45.349,0.004953,0.0042593,0.0016774,0.0013056
47.508,0.004327,0.0037091,0.0014356,0.0011176
49.77,0.0037802,0.0032301,0.0012286,0.0009567
52.14,0.0033024,0.0028129,0.0010514,0.00081896
54.623,0.002885,0.0024495,0.00089986,0.00070105
57.224,0.0025201,0.0021327,0.00076959,0.00059974
59.948,0.0022009,0.0018563,0.00065741,0.00051252
62.803,0.0019221,0.0016157,0.00056158,0.00043799
65.793,0.0016786,0.0014063,0.00047972,0.0003743
68.926,0.001466,0.0012241,0.0004098,0.00031987
72.208,0.0012802,0.0010652,0.0003498,0.00027316
75.646,0.0011179,0.00092669,0.00029827,0.00023304
79.248,0.00097619,0.0008062,0.00025433,0.00019882
83.022,0.00085244,0.00070137,0.00021687,0.00016962
86.975,0.00074437,0.00061018,0.00018493,0.00014471
91.116,0.00064995,0.00053069,0.00015756,0.00012336
95.455,0.00056745,0.00046142,0.00013412,0.00010506
100.0,0.00049543,0.00040119,0.00011417,8.9481e-5
1.0,218.78,211.43,132.76,94.824
1.0476,193.39,187.15,117.76,84.124
1.0975,170.94,165.66,104.45,74.632
1.1498,151.04,146.51,92.538,66.151
1.2045,133.41,129.48,81.901,58.586
1.2619,117.84,114.42,72.487,51.886
1.3219,104.09,101.12,64.154,45.953
1.3849,91.939,89.361,56.78,40.698
1.4508,81.127,78.915,50.193,36.009
1.5199,71.534,69.655,44.331,31.839
1.5923,63.074,61.48,39.153,28.152
1.6681,55.615,54.265,34.58,24.891
1.7475,49.038,47.897,30.542,22.008
1.8307,43.28,42.271,26.939,19.438
1.9179,38.219,37.303,23.742,17.158
2.0092,33.75,32.92,20.924,15.144
2.1049,29.804,29.051,18.441,13.367
2.2051,26.319,25.637,16.252,11.799
2.3101,23.209,22.595,14.303,10.401
2.4201,20.453,19.903,12.579,9.1641
2.5354,18.024,17.531,11.063,8.0739
2.6561,15.883,15.442,9.729,7.1134
2.7826,13.997,13.602,8.5562,6.267
2.9151,12.301,11.96,7.5129,5.5134
3.0539,10.8,10.508,6.5929,4.8476
3.1993,9.4824,9.2325,5.7855,4.2622
3.3516,8.3253,8.1118,5.077,3.7475
3.5112,7.3092,7.1271,4.4553,3.2949
3.6784,6.4249,6.2599,3.9027,2.892
3.8535,5.6495,5.4976,3.4169,2.5371
4.037,4.9676,4.8281,2.9915,2.2257
4.2292,4.3681,4.2401,2.6191,1.9525
4.4306,3.8408,3.7238,2.2931,1.7128
4.6416,3.3736,3.2661,2.0037,1.4997
4.8626,2.9626,2.864,1.7501,1.3125
5.0941,2.6016,2.5113,1.5286,1.1486
5.3367,2.2846,2.202,1.3351,1.0052
5.5908,2.0062,1.9309,1.1661,0.87975
5.857,1.76,1.691,1.0165,0.7683
6.1359,1.5438,1.4806,0.88575,0.67077
6.4281,1.3541,1.2964,0.77185,0.58561
6.7342,1.1877,1.1351,0.6726,0.51126
7.0548,1.0418,0.99388,0.58611,0.44635
7.3907,0.91292,0.86913,0.50964,0.38875
7.7426,0.79995,0.75996,0.44307,0.33852
8.1113,0.70096,0.6645,0.3852,0.29478
8.4975,0.6142,0.58102,0.33489,0.25669
8.9022,0.53818,0.50803,0.29115,0.22352
9.326,0.47117,0.44369,0.25252,0.19411
9.7701,0.41248,0.38747,0.21901,0.16856
10.235,0.36111,0.33838,0.18995,0.14637
10.723,0.31612,0.29551,0.16474,0.1271
11.233,0.27674,0.25806,0.14288,0.11036
11.768,0.24208,0.22515,0.12363,0.095575
12.328,0.21176,0.19643,0.10698,0.082767
12.915,0.18524,0.17137,0.092566,0.071675
13.53,0.16204,0.14951,0.080098,0.06207
14.175,0.14173,0.13044,0.069298,0.053741
14.85,0.12391,0.11372,0.059832,0.046419
15.557,0.10832,0.09914,0.051659,0.040095
16.298,0.094697,0.086433,0.044602,0.034632
17.074,0.082785,0.075353,0.03851,0.029914
17.886,0.072368,0.06569,0.033242,0.025831
18.738,0.063243,0.057243,0.028641,0.022259
19.63,0.055268,0.049882,0.024676,0.019181
20.565,0.048299,0.043468,0.021261,0.016529
21.544,0.042208,0.037878,0.018319,0.014244
22.57,0.036885,0.033006,0.015778,0.01227
23.645,0.032229,0.028753,0.013567,0.010551
24.771,0.028161,0.025049,0.011666,0.0090731
25.95,0.024607,0.021822,0.010032,0.0078021
27.186,0.021501,0.01901,0.0086262,0.0067092
28.48,0.018787,0.016561,0.0074145,0.005767
29.836,0.016415,0.014425,0.0063635,0.0049496
31.257,0.014342,0.012564,0.0054615,0.0042481
32.745,0.012532,0.010944,0.0046874,0.0036461
34.305,0.010949,0.0095326,0.0040231,0.0031294
35.938,0.0095668,0.0083029,0.0034512,0.0026846
37.649,0.0083585,0.0072313,0.0029566,0.0023001
39.442,0.0073028,0.006298,0.0025329,0.0019706
41.32,0.0063804,0.0054851,0.0021699,0.0016884
43.288,0.0055745,0.0047772,0.001859,0.0014465
45.349,0.0048701,0.0041603,0.0015916,0.0012387
47.508,0.0042542,0.0036224,0.0013611,0.0010595
49.77,0.0037161,0.0031541,0.0011639,0.00090623
52.14,0.0032461,0.0027464,0.00099529,0.00077513
54.623,0.0028355,0.0023913,0.00085112,0.00066301
57.224,0.0024766,0.0020818,0.00072735,0.00056676
59.948,0.0021627,0.0018118,0.00062087,0.00048399
62.803,0.0018885,0.0015768,0.00052998,0.0004133
65.793,0.0016491,0.0013723,0.0004524,0.00035295
68.926,0.0014401,0.0011943,0.00038618,0.00030141
72.208,0.0012575,0.0010392,0.00032941,0.00025721
75.646,0.001098,0.00090399,0.00028071,0.0002193
79.248,0.0009587,0.00078638,0.0002392,0.00018697
83.022,0.00083709,0.00068408,0.00020384,0.00015941
86.975,0.0007309,0.00059508,0.0001737,0.00013591
91.116,0.00063814,0.00051752,0.00014791,0.00011579
95.455,0.0005571,0.00044994,0.00012584,9.8567e-5
100.0,0.00048635,0.00039118,0.00010707,8.3905e-5
1.0,218.52,211.08,132.38,94.543
1.0476,193.14,186.82,117.41,83.866
1.0975,170.72,165.36,104.13,74.394
1.1498,150.84,146.23,92.245,65.932
1.2045,133.22,129.22,81.629,58.384
1.2619,117.67,114.18,72.235,51.699
1.3219,103.93,100.9,63.922,45.78
1.3849,91.79,89.159,56.566,40.539
1.4508,80.989,78.728,49.995,35.862
1.5199,71.405,69.48,44.147,31.702
1.5923,62.955,61.319,38.983,28.025
1.6681,55.505,54.116,34.422,24.774
1.7475,48.936,47.759,30.396,21.9
1.8307,43.185,42.143,26.803,19.338
1.9179,38.131,37.184,23.616,17.064
2.0092,33.668,32.809,20.807,15.057
2.1049,29.728,28.948,18.333,13.287
2.2051,26.248,25.542,16.153,11.724
2.3101,23.143,22.507,14.21,10.332
2.4201,20.391,19.821,12.493,9.0996
2.5354,17.966,17.455,10.983,8.0141
2.6561,15.83,15.372,9.6552,7.058
2.7826,13.947,13.537,8.4881,6.2159
2.9151,12.255,11.899,7.4499,5.466
3.0539,10.757,10.452,6.5345,4.8037
3.1993,9.4426,9.1803,5.7316,4.2216
3.3516,8.2883,8.0636,5.0274,3.71
3.5112,7.2751,7.0826,4.4097,3.2604
3.6784,6.3933,6.2188,3.8606,2.8601
3.8535,5.6203,5.4597,3.3781,2.5077
4.037,4.9408,4.7933,2.9559,2.1986
4.2292,4.3433,4.2082,2.5865,1.9277
4.4306,3.8181,3.6945,2.2632,1.6901
4.6416,3.3528,3.2393,1.9763,1.4788
4.8626,2.9435,2.8394,1.7251,1.2934
5.0941,2.5841,2.4888,1.5057,1.1312
5.3367,2.2686,2.1815,1.3143,0.9893
5.5908,1.9916,1.9122,1.1472,0.86523
5.857,1.7467,1.6739,0.99923,0.75507
6.1359,1.5316,1.4651,0.8701,0.65874
6.4281,1.3431,1.2823,0.75766,0.57469
6.7342,1.1777,1.1223,0.65975,0.50136
7.0548,1.0327,0.98232,0.5745,0.43738
7.3907,0.90468,0.85867,0.49915,0.38064
7.7426,0.79249,0.75051,0.4336,0.3312
8.1113,0.69421,0.65597,0.37667,0.28818
8.4975,0.60811,0.57333,0.32721,0.25074
8.9022,0.53269,0.5011,0.28425,0.21817
9.326,0.46622,0.43745,0.24633,0.1893
9.7701,0.40803,0.38187,0.21346,0.16425
10.235,0.3571,0.33336,0.18498,0.14251
10.723,0.31253,0.291,0.16029,0.12364
11.233,0.27351,0.25402,0.1389,0.10727
11.768,0.23919,0.22153,0.12008,0.092811
12.328,0.20918,0.1932,0.10381,0.080303
12.915,0.18293,0.16849,0.08975,0.06948
13.53,0.15997,0.14694,0.077592,0.060116
14.175,0.13989,0.12814,0.067071,0.052003
14.85,0.12227,0.11168,0.057856,0.044878
15.557,0.10686,0.097326,0.049907,0.038728
16.298,0.093398,0.08482,0.043051,0.033422
17.074,0.08163,0.073921,0.037137,0.028842
17.886,0.071341,0.064419,0.032027,0.024883
18.738,0.062333,0.056118,0.027569,0.021423
19.63,0.054462,0.048887,0.023732,0.018444
20.565,0.047585,0.042587,0.020429,0.01588
21.544,0.041576,0.037099,0.017586,0.013672
22.57,0.036325,0.032317,0.015133,0.011767
23.645,0.031735,0.028146,0.013001,0.010109
24.771,0.027725,0.024514,0.011169,0.0086853
25.95,0.024222,0.02135,0.0095957,0.0074621
27.186,0.021161,0.018595,0.0082439,0.0064111
28.48,0.018487,0.016195,0.0070796,0.0055059
29.836,0.016151,0.014103,0.0060709,0.0047215
31.257,0.01411,0.012282,0.0052059,0.0040489
32.745,0.012327,0.010696,0.0044642,0.0034721
34.305,0.010769,0.0093145,0.0038282,0.0029775
35.938,0.0094081,0.0081115,0.0032812,0.0025522
37.649,0.008219,0.0070636,0.0028087,0.0021848
39.442,0.0071802,0.006151,0.0024043,0.0018704
41.32,0.0062727,0.0053563,0.0020581,0.0016012
43.288,0.0054798,0.0046643,0.0017617,0.0013708
45.349,0.0047869,0.0040615,0.0015072,0.0011729
47.508,0.0041811,0.003536,0.0012879,0.0010025
49.77,0.003652,0.0030785,0.0011005,0.00085682
52.14,0.0031898,0.0026802,0.0009404,0.00073233
54.623,0.0027861,0.0023335,0.00080359,0.00062594
57.224,0.0024332,0.0020312,0.00068624,0.00053469
59.948,0.0021246,0.0017676,0.00058539,0.0004563
62.803,0.0018551,0.0015382,0.00049937,0.00038941
65.793,0.0016198,0.0013386,0.00042599,0.00033233
68.926,0.0014143,0.0011649,0.0003634,0.00028361
72.208,0.0012349,0.0010135,0.00030979,0.00024188
75.646,0.0010781,0.00088159,0.00026384,0.00020611
79.248,0.00094129,0.00076684,0.0002247,0.00017563
83.022,0.00082181,0.00066703,0.00019137,0.00014966
86.975,0.0007175,0.00058021,0.00016299,0.00012753
91.116,0.00062638,0.00050456,0.00013872,0.00010859
95.455,0.00054679,0.00043864,0.00011797,9.2398e-5
100.0,0.00047731,0.00038133,0.00010032,7.8619e-5
1.0,218.23,210.69,131.98,94.24
1.0476,192.88,186.47,117.04,83.587
1.0975,170.48,165.03,103.79,74.139
1.1498,150.61,145.93,91.928,65.696
1.2045,133.02,128.94,81.336,58.165
1.2619,117.48,113.93,71.964,51.497
1.3219,103.75,100.66,63.672,45.594
1.3849,91.63,88.94,56.335,40.367
1.4508,80.84,78.525,49.781,35.703
1.5199,71.267,69.292,43.948,31.555
1.5923,62.827,61.144,38.798,27.888
1.6681,55.386,53.955,34.252,24.647
1.7475,48.827,47.61,30.239,21.783
1.8307,43.083,42.005,26.657,19.229
1.9179,38.036,37.056,23.48,16.963
2.0092,33.58,32.69,20.682,14.964
2.1049,29.646,28.838,18.217,13.2
2.2051,26.172,25.44,16.045,11.644
2.3101,23.072,22.413,14.111,10.258
2.4201,20.325,19.733,12.401,9.0306
2.5354,17.905,17.374,10.897,7.9502
2.6561,15.773,15.296,9.5764,6.9989
2.7826,13.895,13.467,8.4156,6.1615
2.9151,12.206,11.834,7.3828,5.4156
3.0539,10.712,10.392,6.4725,4.757
3.1993,9.4003,9.1248,5.6745,4.1785
3.3516,8.2492,8.0124,4.9748,3.6704
3.5112,7.239,7.0356,4.3615,3.224
3.6784,6.36,6.1754,3.8163,2.8266
3.8535,5.5896,5.4198,3.3374,2.4768
4.037,4.9125,4.7566,2.9185,2.1703
4.2292,4.3174,4.1746,2.5523,1.9017
4.4306,3.7944,3.6638,2.232,1.6663
4.6416,3.331,3.2112,1.9478,1.457
4.8626,2.9236,2.8137,1.699,1.2735
5.0941,2.5659,2.4654,1.482,1.113
5.3367,2.252,2.1602,1.2927,0.97277
5.5908,1.9765,1.8928,1.1276,0.85019
5.857,1.7329,1.6563,0.98142,0.74141
6.1359,1.5191,1.4491,0.85395,0.64633
6.4281,1.3317,1.2678,0.74304,0.56345
6.7342,1.1674,1.1092,0.64654,0.49119
7.0548,1.0233,0.97043,0.56258,0.42819
7.3907,0.89622,0.84794,0.4884,0.37235
7.7426,0.78485,0.74083,0.42393,0.32372
8.1113,0.68732,0.64724,0.36797,0.28145
8.4975,0.60189,0.56548,0.31939,0.24469
8.9022,0.52708,0.49404,0.27723,0.21273
9.326,0.46118,0.43111,0.24005,0.18443
9.7701,0.40351,0.37619,0.20784,0.15988
10.235,0.35305,0.32826,0.17995,0.1386
10.723,0.30889,0.28644,0.15581,0.12015
11.233,0.27025,0.24994,0.1349,0.10415
11.768,0.23628,0.21789,0.11652,0.090037
12.328,0.20658,0.18995,0.10064,0.077834
12.915,0.18061,0.16559,0.086932,0.067284
13.53,0.1579,0.14436,0.075089,0.058165
14.175,0.13804,0.12584,0.064849,0.050272
14.85,0.12062,0.10964,0.055889,0.043344
15.557,0.1054,0.095516,0.048168,0.037372
16.298,0.092102,0.083214,0.041513,0.032222
17.074,0.080479,0.072497,0.035778,0.027782
17.886,0.07032,0.063156,0.030827,0.023947
18.738,0.06143,0.055002,0.026513,0.020599
19.63,0.053663,0.047901,0.022802,0.017719
20.565,0.046878,0.041716,0.01961,0.015241
21.544,0.040951,0.03633,0.016866,0.013111
22.57,0.035772,0.031638,0.014501,0.011274
23.645,0.031248,0.027549,0.012447,0.0096772
24.771,0.027295,0.023988,0.010684,0.0083069
25.95,0.023842,0.020887,0.0091707,0.0071308
27.186,0.020826,0.018187,0.0078719,0.0061211
28.48,0.018192,0.015836,0.0067543,0.0052523
29.836,0.015892,0.013789,0.0057871,0.0045003
31.257,0.013882,0.012006,0.0049584,0.003856
32.745,0.012126,0.010454,0.0042484,0.0033039
34.305,0.010593,0.009102,0.0036401,0.002831
35.938,0.0092531,0.0079252,0.0031174,0.0024246
37.649,0.0080829,0.0069004,0.0026664,0.002074
39.442,0.0070606,0.0060082,0.0022807,0.0017741
41.32,0.0061676,0.0052313,0.0019508,0.0015176
43.288,0.0053876,0.0045549,0.0016686,0.0012982
45.349,0.0047059,0.0039657,0.0014264,0.00111
47.508,0.00411,0.0034523,0.001218,0.00094804
49.77,0.0035896,0.0030054,0.0010401,0.00080973
52.14,0.003135,0.0026163,0.00088813,0.0006916
54.623,0.002738,0.0022776,0.00075839,0.00059071
57.224,0.002391,0.0019824,0.0006472,0.00050426
59.948,0.0020875,0.001725,0.00055176,0.00043007
62.803,0.0018226,0.001501,0.00047039,0.0003668
65.793,0.0015912,0.0013061,0.00040102,0.00031284
68.926,0.0013893,0.0011365,0.00034189,0.00026682
72.208,0.0012129,0.00098876,0.00029128,0.00022743
75.646,0.0010588,0.00086,0.00024795,0.0001937
79.248,0.00092436,0.00074801,0.00021106,0.00016497
83.022,0.00080696,0.00065061,0.00017966,0.0001405
86.975,0.00070447,0.00056588,0.00015294,0.00011966
91.116,0.00061495,0.00049206,0.0001301,0.00010185
95.455,0.00053676,0.00042775,0.0001106,8.6628e-5
100.0,0.00046851,0.00037184,9.4019e-5,7.368e-5
1.0,217.93,210.28,131.54,93.917
1.0476,192.6,186.09,116.64,83.29
1.0975,170.22,164.68,103.42,73.866
1.1498,150.38,145.61,91.59,65.444
1.2045,132.8,128.64,81.023,57.932
1.2619,117.27,113.65,71.674,51.282
1.3219,103.56,100.41,63.404,45.395
1.3849,91.458,88.706,56.089,40.184
1.4508,80.681,78.309,49.552,35.534
1.5199,71.119,69.091,43.736,31.397
1.5923,62.69,60.958,38.602,27.742
1.6681,55.259,53.783,34.071,24.512
1.7475,48.71,47.451,30.071,21.658
1.8307,42.974,41.858,26.502,19.114
1.9179,37.935,36.919,23.336,16.856
2.0092,33.486,32.563,20.548,14.864
2.1049,29.559,28.721,18.093,13.108
2.2051,26.092,25.332,15.932,11.56
2.3101,22.998,22.312,14.006,10.179
2.4201,20.256,19.64,12.303,8.9579
2.5354,17.841,17.288,10.808,7.8829
2.6561,15.713,15.217,9.4936,6.9369
2.7826,13.84,13.394,8.3395,6.1044
2.9151,12.155,11.767,7.3126,5.3628
3.0539,10.664,10.329,6.4078,4.7083
3.1993,9.3562,9.0669,5.6149,4.1337
